Abies amabilis,amabilis fir,9070056,Tenquille,B,BC,CAN,50.53333,-122.7833,1200,36.7,46,2018
Abies amabilis,amabilis fir,9370031,Rogers Creek,B,BC,CAN,50.05,-122.3667,1000,32.03,46,2018
Abies amabilis,amabilis fir,20017173,Mt. Washington,B,BC,CAN,49.75,-125.25,887,40.6,39,2011
Abies amabilis,amabilis fir,20017174,Kelsey Bay,B,BC,CAN,50.4,-126,700,40.11,36,2011
Abies amabilis,amabilis fir,8770074,Coldwater Creek,B(3),BC,CAN,55.3166,-128.75,1013,29.33,0.5,2017
Abies amabilis,amabilis fir,9470522,Mayo Creek,B(3),BC,CAN,54.8,-128.8833,250,,,2017
Abies amabilis,amabilis fir,9270412,Burdick Creek,B(3),BC,CAN,55.2166,-125.85,992,35.75,49.5,2017
Abies balsamea var. phanerolepis,bracted balsam fir,20021362,Big Salmon River,S,NB,CAN,45.41667,-65.43333,165,5.91,12,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021364,Big Salmon River,S,NB,CAN,45.41667,-65.43333,165,7.72,5.5,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021365,Big Salmon River,S,NB,CAN,45.41667,-65.43333,165,6,37,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021367,Fairview,S,NB,CAN,45.4,-65.48333,120,6.97,16,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021368,Fairview,S,NB,CAN,45.4,-65.48333,120,6.7,22,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021369,Fairview,S,NB,CAN,45.4,-65.48333,120,5.62,24.5,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021370,Fairview,S,NB,CAN,45.4,-65.48333,120,9.01,10,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021372,Fairview,S,NB,CAN,45.4,-65.48333,120,6.42,35.5,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021373,Fairview,S,NB,CAN,45.4,-65.48333,120,6.75,9,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021374,Fairview,S,NB,CAN,45.4,-65.48333,120,8.04,19,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021375,Fairview,S,NB,CAN,45.4,-65.48333,120,10.03,37.5,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021376,Fairview,S,NB,CAN,45.4,-65.48333,120,5.67,17.5,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20021377,Fairview,S,NB,CAN,45.4,-65.48333,120,6.16,20,2013
Abies balsamea var. phanerolepis,bracted balsam fir,20001231,Sheet Harbour,B,NS,CAN,44.91667,-62.46667,30,8.78,50,2011
Abies lasiocarpa,subalpine fir,7473110,Monashee Mountains,B,BC,CAN,51.08333,-118.5833,1830,9.93,26,2011
Abies lasiocarpa,subalpine fir,7473120,Shuswap Lake,B,BC,CAN,50.96667,-119.5,1370,10.72,39.5,2011
Abies lasiocarpa,subalpine fir,7477310,McGillivray Lake,B,BC,CAN,50.85,-119.85,1448,10.6,26,2011
Abies lasiocarpa,subalpine fir,7870005,Bell Mountain,B,BC,CAN,53.31667,-120.3167,1175,11.97,50.5,2018
Abies lasiocarpa,subalpine fir,9870377,Tagish,B,YT,CAN,60.1333,-133.9166,700,9.35,56,2016
Abies lasiocarpa,subalpine fir,9370323,Meziadin Lake,B,BC,CAN,55.95,-129.275,254,,,2017
Abies grandis,grand fir,8270002,Vedder Mountain,B,BC,CAN,49.08333,-122,350,23.5,25.5,2018
Abies lasiocarpa,subalpine fir,8270557,Duck Lake,B,BC,CAN,49.11666,-124.65,1130,13.24,26.5,2011
Abies grandis,grand fir,8570013,Yellow Point,N/A,BC,CAN,49,-123.75,10,19.99,43,2018
Abies grandis,grand fir,8570211,Bainbridge Lake,N/A,BC,CAN,49.18333,-124.7,,18.7,40,2011
Abies grandis,grand fir,8570212,Buckley Bay,N/A,BC,CAN,49.51667,-124.85,,30.31,25,2011
Abies grandis,grand fir,8870006,Bainbridge,N/A,BC,CAN,49.18333,-124.7,100,20.76,53.5,2018
Abies grandis,grand fir,8870007,Valdez Island,N/A,BC,CAN,49.03333,-123.6167,5,20.82,45,2018
Abies grandis,grand fir,8870008,Duncan,N/A,BC,CAN,48.75,-123.55,100,19.82,55,2018
Abies grandis,grand fir,8870009,Gabriola Island,N/A,BC,CAN,49.11666,-123.6833,10,18.14,30,2018
Abies grandis,grand fir,8870059,Buckley Bay,N/A,BC,CAN,49.63334,-124.75,10,18.86,55,2018
Abies grandis,grand fir,8871100,Yellow Point,B,BC,CAN,49.05,-123.8333,,20.87,54.5,2011
Abies grandis,grand fir,8871101,Buckley Bay,B,BC,CAN,49.53333,-124.8333,,17.86,75.5,2011
Abies grandis,grand fir,8871795,Gabriola Island,B,BC,CAN,49.16667,-123.8333,25,20.25,68,2018
Abies lasiocarpa,subalpine fir,9070000,McKendrick Pass,B,BC,CAN,54.86666,-126.7,900,11.83,58.5,2018
Abies lasiocarpa,subalpine fir,9970155,Grassie Mt.,B,BC,CAN,49.17,-124.65,1200,14.13,64.5,2011
Abies grandis,grand fir,9970154,Royston,B,BC,CAN,49.63,-124.93,10,19.79,53,2011
Abies lasiocarpa,subalpine fir,9270413,Burdick Creek,S,BC,CAN,55.3,-127.9583,0,,,2017
Alnus viridis ssp. crispa,green alder,20111018,Oxford,S,NS,CAN,45.69641,-63.87144,30,0.35,31,2011
Alnus viridis ssp. crispa,green alder,20111019,Oxford,S,NS,CAN,45.69695,-63.87612,30,0.36,48,2011
Alnus viridis ssp. crispa,green alder,20111020,Oxford,S,NS,CAN,45.69946,-63.87085,40,0.25,84,2011
Alnus viridis ssp. crispa,green alder,20111021,Oxford,S,NS,CAN,45.69648,-63.8751,30,0.4,56,2011
Alnus viridis ssp. crispa,green alder,20111022,Oxford,S,NS,CAN,45.69619,-63.86948,30,0.35,61,2011
Alnus serrulata,hazel alder,20111016,Grand Falls Lake,B(9),NB,CAN,45.27448,-67.47678,40,0.54,2.5,2011
Alnus serrulata,hazel alder,20111017,Grand Falls Lake,B(15),NB,CAN,45.26483,-67.47469,45,0.5,1.5,2011
Alnus rubra,red alder,8370250,Horne Lake,S,BC,CAN,49.35,-124.7167,122,0.52,32,2018
Alnus rubra,red alder,8370251,Horne Lake,S,BC,CAN,49.35,-124.7167,122,0.48,20,2018
Alnus rubra,red alder,8370252,Horne Lake,S,BC,CAN,49.35,-124.7167,122,0.8,48.5,2018
Alnus rubra,red alder,8370254,Horne Lake,S,BC,CAN,49.35,-124.7167,122,0.49,44.5,2018
Alnus rubra,red alder,8370257,Salmon River,S,BC,CAN,50.2,-125.75,304,0.59,9.5,2018
Alnus rubra,red alder,8370258,Salmon River,S,BC,CAN,50.2,-125.75,304,0.63,10.5,2018
Alnus rubra,red alder,8370261,Salmon River,S,BC,CAN,50.2,-125.75,304,0.45,49.5,2008
Alnus rubra,red alder,8370265,Salmon River,S,BC,CAN,50.2,-125.75,304,0.65,67.5,2018
Alnus viridis ssp. sinuata,Sitka alder,8370535,Golden,B,BC,CAN,51.5,-117.3333,30,0.41,62,2009
Alnus viridis ssp. sinuata,Sitka alder,8370535.3,Golden,B,BC,CAN,51.5,-117.3333,30,0.41,64.5,2009
Alnus viridis ssp. sinuata,Sitka alder,8370536,Valemount,B,BC,CAN,52.83333,-119.25,850,0.29,37,2009
Alnus rubra,red alder,8370686,Cassidy,B,BC,CAN,49.05,-123.9333,107,0.56,15,2018
Alnus incana ssp. tenuifolia,mountain alder,8370878,Cache Creek,B,BC,CAN,50.98333,-121.4667,541,0.54,14.5,2009
Alnus incana ssp. tenuifolia,mountain alder,8370879,Bobtail,B,BC,CAN,53.95,-123.4667,1152,0.7,64,2009
Alnus incana ssp. tenuifolia,mountain alder,8370880,Iskut,B,BC,CAN,57.88334,-130,1033,0.71,50.5,2009
Alnus incana ssp. tenuifolia,mountain alder,8370881,Houston,B,BC,CAN,54.48333,-126.2167,533,0.82,66.5,2017
Alnus incana ssp. tenuifolia,mountain alder,8370884,Dease Lake,B,BC,CAN,58.53333,-130,817,0.72,10,2009
Alnus viridis ssp. sinuata,Sitka alder,8370887,Sproat Lake,B,BC,CAN,49.3,-125.0667,640,0.52,5,2009
Alnus viridis ssp. sinuata,Sitka alder,8370889,Roberts Lake,B,BC,CAN,50.21667,-125.5,366,0.37,27,2009
Alnus viridis ssp. sinuata,Sitka alder,8370890,Phoenix,B,BC,CAN,49.08333,-118.5833,1219,0.36,13,2009
Alnus viridis ssp. sinuata,Sitka alder,8370891,Dease Lake,B,BC,CAN,58.75,-130.05,869,0.49,67,2009
Alnus viridis ssp. sinuata,Sitka alder,8370896,Green Mountain,B,BC,CAN,49.05,-124.35,1100,0.68,68,2009
Alnus viridis ssp. sinuata,Sitka alder,8370897,Galena Bay,B,BC,CAN,50.58333,-117.8667,607,0.38,38,2009
Alnus viridis ssp. sinuata,Sitka alder,8370898,Hope Slide,B,BC,CAN,49.26667,-121.25,762,0.51,57,2009
Alnus viridis ssp. sinuata,Sitka alder,8370899,Cold Creek,B,BC,CAN,50.81667,-120.1167,1310,0.45,50.5,2009
Alnus viridis ssp. sinuata,Sitka alder,8370900,Vanderhoof,B,BC,CAN,53.93333,-123.8167,1287,0.38,44.5,2009
Alnus viridis ssp. sinuata,Sitka alder,8370901,Rogers Pass,B,BC,CAN,51.31667,-117.5667,1219,0.37,30.5,2009
Alnus viridis ssp. sinuata,Sitka alder,8370902,Adams Plateau,B,BC,CAN,51.1,-119.55,1280,0.41,11.5,2009
Alnus viridis ssp. sinuata,Sitka alder,8370903,China Nose Summit,B,BC,CAN,54.45,-126.1333,1430,0.42,35.5,2009
Alnus viridis ssp. sinuata,Sitka alder,8370904,Stikine River,B,BC,CAN,58,-130.0333,915,0.44,67.5,2009
Alnus incana ssp. rugosa,speckled alder,8400850,St. Georges,B,NL,CAN,48.3,-58.45,61,0.91,44,2009
Alnus incana ssp. rugosa,speckled alder,8400852,Grand Falls,B,NL,CAN,49,-55.58333,122,0.83,19.5,2009
Alnus incana ssp. rugosa,speckled alder,8400853,Lake Douglas,B,NL,CAN,48.5,-56.66667,305,1.02,38.5,2009
Alnus viridis ssp. crispa,green alder,8400859,Flat Bay,S,NL,CAN,48.3,-58.6,61,0.51,11,2018
Alnus viridis ssp. crispa,green alder,8400860,Flat Bay,B,NL,CAN,48.3,-58.6,61,0.42,48.5,2018
Acer rubrum,red maple,20081006,Oxford,S,NS,CAN,45.68799,-63.86743,43,15.33,89,2018
Acer rubrum,red maple,20081007,Oxford,S,NS,CAN,45.68575,-63.86328,37,14.33,82,2018
Acer rubrum,red maple,20081008,Oxford,S,NS,CAN,45.36864,-63.86551,41,12.02,99,2018
Acer rubrum,red maple,20081009,Oxford,S,NS,CAN,45.68581,-63.86008,53,12.34,91,2018
Acer rubrum,red maple,20081010,Oxford,S,NS,CAN,45.68374,-63.85465,65,12.02,91,2018
Acer rubrum,red maple,20081011,Oxford,S,NS,CAN,45.68826,-63.86782,40,13.3,91,2018
Acer rubrum,red maple,20081012,Oxford,S,NS,CAN,45.68692,-63.86623,42,15.37,86,2018
Acer rubrum,red maple,20081013,Oxford,S,NS,CAN,45.68348,-63.84656,63,13.4,85,2018
Acer rubrum,red maple,20081014,Oxford,S,NS,CAN,45.68571,-63.86134,56,14.88,87,2018
Acer rubrum,red maple,20081015,Oxford,S,NS,CAN,45.6837,-63.85238,43,11.92,89,2018
Acer rubrum,red maple,20081016,Lake Utopia,S,NB,CAN,45.34448,-66.8666,50,13.42,51,2018
Acer rubrum,red maple,20081017,Lake Utopia,S,NB,CAN,45.2494,-66.77746,69,12.54,69,2018
Acer rubrum,red maple,20081018,Lake Utopia,S,NB,CAN,45.24263,-66.77889,50,14.55,91,2018
Acer rubrum,red maple,20081019,Lake Utopia,S,NB,CAN,45.34763,-66.87238,48,17.32,56,2018
Acer rubrum,red maple,20081020,Lake Utopia,S,NB,CAN,45.24022,-66.8017,52,13.07,82,2018
Acer rubrum,red maple,20081021,Lake Utopia,S,NB,CAN,45.23322,-66.83599,41,11.45,69,2018
Acer rubrum,red maple,20081022,Lake Utopia,S,NB,CAN,45.34692,-66.87096,44,13.08,67,2018
Acer rubrum,red maple,20081023,Lake Utopia,S,NB,CAN,45.34385,-66.86573,65,12.04,71,2018
Acer rubrum,red maple,20081024,Lake Utopia,S,NB,CAN,45.24028,-66.80158,48,13.22,73,2018
Acer rubrum,red maple,20081025,Lake Utopia,S,NB,CAN,45.15596,-66.76705,76,11.54,94,2018
Acer rubrum,red maple,20081026,Lake Utopia,S,NB,CAN,45.15631,-66.70667,96,10.35,93,2018
Acer rubrum,red maple,20081027,Lake Utopia,S,NB,CAN,45.15676,-66.69642,88,13.91,90,2018
Acer rubrum,red maple,20081028,Lake Utopia,S,NB,CAN,45.15798,-66.70374,87,15.02,77,2018
Acer rubrum,red maple,20081029,Lake Utopia,S,NB,CAN,45.1559,-66.69939,87,15.27,93,2018
Acer rubrum,red maple,20081030,Lake Utopia,S,NB,CAN,45.16051,-66.68834,93,13.53,71,2018
