TAXON,GENUS,SPECIES,RANK,INFRASPECIFC,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,SECONDARY_ASSOCIATED_CROP_COMMON_NAME,FINEST_TAXON_RESOLUTION,CWR,WUS,WUS_NOTES,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,CATEGORY,TIER,GENEPOOL,ProvenanceCode,MaterialType,CountryName,Habitat,Locality,OriginName,LATITUDE,LONGITUDE,PROVINCE
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"GUELPH, STONE RD 2KM E OF WATSON RD. 40P9 5653 48222",,43.516105,-80.233019,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"GUELPH, STONE RD 2KM E OF WATSON RD. 40P9 5653 48222",,43.516105,-80.233019,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"GUELPH RESERVOIR CON AREA, SEASONALLY WET ROADSIDE. 40P9 5635 48279",,43.603165,-80.253305,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Whole plant,,,,"Verbinnen's Nursery Ltd., CAN",,,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,Guelph,,43.541745,-80.211805,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,Guelph,,43.541745,-80.211805,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Whole plant,,,,"Verbinnen's Nursery Ltd., CAN",,,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,G,Whole plant,Canada,,"Ottawa, Ottawa Island",,45.414347,-75.707899,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Windsor, 1KM E OF OJIBWAY PRAIRIE NC, 17 3293 46808 40J/6",,42.2607206,-83.0695821,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"GUELPH RESERVOIR CON AREA, SEASONALLY WET ROADSIDE. 40P9 5635 48279",,43.603165,-80.253305,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Windsor, 1KM E OF OJIBWAY PRAIRIE NC, 17 3293 46808 40J/6",,42.2607206,-83.0695821,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Windsor, 1KM E OF OJIBWAY PRAIRIE NC, 17 3293 46808 40J/6",,42.2607206,-83.0695821,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,G,Whole plant,Canada,,NA,NA,,,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Whole plant,,,,"Verbinnen's Nursery Ltd., CAN",,,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"GUELPH, STONE RD 2KM E OF WATSON RD. 40P9 5653 48222",,43.516105,-80.233019,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Windsor, 1KM E OF OJIBWAY PRAIRIE NC, 17 3293 46808 40J/6",,42.2607206,-83.0695821,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,Guelph,,43.541745,-80.211805,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Wilmot Township, 3KM NNE OF PLATTSVILLE, 17 5300 48970 40P/7",,44.2256106,-80.62438821,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Wilmot Township, 3KM NNE OF PLATTSVILLE, 17 5300 48970 40P/7",,44.2256106,-80.62438821,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Wilmot Township, 3KM NNE OF PLATTSVILLE, 17 5300 48970 40P/7",,44.2256106,-80.62438821,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,U,,,,,"Starhill Forest Arboretum, 62675, USA",,,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,,,,,,,,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,G,Whole plant,Canada,,NA,NA,,,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,Guelph,,43.541745,-80.211805,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Windsor, 1KM E OF OJIBWAY PRAIRIE NC, 17 3293 46808 40J/6",,42.2607206,-83.0695821,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,U,Whole plant,,,,,,,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Seed or spore,Canada,,"GUELPH, STONE RD 2KM E OF WATSON RD. 40P9 5653 48222",,43.516105,-80.233019,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,G,Whole plant,Canada,,"Ottawa, Ottawa Island",,45.414347,-75.707899,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Whole plant,Canada,,"STORRINGTON TP, 18 3888 49293 31C/9",,44.50845053,-76.39898128,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"2.5KM SE OF GLENORA, 18 3371 48763 31C/3",,44.02176218,-77.03255633,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,G,Whole plant,Canada,,"Ottawa, Ottawa Island",,45.414347,-75.707899,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Whole plant,Canada,,"Pittsburg Township, 5.5KM E OF KINGSTON, ROGERS RD,18 3874 49013 31C/8",,44.36513222,-76.41313526,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,G,Whole plant,Canada,,"Ottawa, Ottawa Island",,45.414347,-75.707899,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,G,Whole plant,Canada,,"Ottawa, Ottawa Island",,45.414347,-75.707899,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,G,Whole plant,Canada,,"Ottawa, Ottawa Island",,45.414347,-75.707899,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Whole plant,Canada,,"Pittsburg Township, 5.5KM E OF KINGSTON, ROGERS RD,18 3874 49013 31C/8",,44.36513222,-76.41313526,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Pelee Island, Lighthouse Point Nature Reserve, 17 3635 46308 40G/15",,41.81924,-82.643486,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,G,Whole plant,Canada,,"Ottawa, Ottawa Island",,45.414347,-75.707899,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Whole plant,Canada,,"Pittsburg Township, 5.5KM E OF KINGSTON, ROGERS RD,18 3874 49013 31C/8",,44.36513222,-76.41313526,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,G,Whole plant,Canada,,"Ottawa, Ottawa Island",,45.414347,-75.707899,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Pelee Island, Lighthouse Point Nature Reserve, 17 3635 46308 40G/15",,41.81924,-82.643486,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Point Anne, 18 3161 49920 31C/3",,45.05754732,-77.33564407,
Ribes americanum,Ribes,Ribes americanum,NA,NA,"Currant, Gooseberry",NA,Y,Y,Y,fruit,Y,Food,,NA,Fruits,Ornamentals,,NA,1B,1,Secondary,G,Whole plant,Canada,,"Ottawa, P RES",,45.414347,-75.707899,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"MASSASAUGA PT, 18 3144 48902 31C/3",,44.14140827,-77.32046121,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Point Anne, 18 3161 49920 31C/3",,45.05754732,-77.33564407,
Ribes americanum,Ribes,Ribes americanum,NA,NA,"Currant, Gooseberry",NA,Y,Y,Y,fruit,Y,Food,,NA,Fruits,Ornamentals,,NA,1B,1,Secondary,G,Whole plant,Canada,,"Ottawa, P RES",,45.414347,-75.707899,
Ribes americanum,Ribes,Ribes americanum,NA,NA,"Currant, Gooseberry",NA,Y,Y,Y,fruit,Y,Food,,NA,Fruits,Ornamentals,,NA,1B,1,Secondary,G,Whole plant,Canada,,"Ottawa, P RES",,45.414347,-75.707899,
Ribes americanum,Ribes,Ribes americanum,NA,NA,"Currant, Gooseberry",NA,Y,Y,Y,fruit,Y,Food,,NA,Fruits,Ornamentals,,NA,1B,1,Secondary,G,Whole plant,Canada,,"Ottawa, P RES",,45.414347,-75.707899,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"MASSASAUGA PT, 18 3144 48902 31C/3",,44.14140827,-77.32046121,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Point Anne, 18 3161 49920 31C/3",,45.05754732,-77.33564407,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Pelee Island, Lighthouse Point Nature Reserve, 17 3635 46308 40G/15",,41.81924,-82.643486,
Salix barclayi,Salix,Salix barclayi,NA,NA,Willow,NA,Y,N,Y,greens,Y,Cultural,Food,NA,Medicinals,Vegetables,Forest Resources,NA,NA,NA,NA,G,Vegetative part,Canada,,"Ottawa, P RES",,45.414347,-75.707899,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,U,,,,,Likely 1986-1167,,,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, ROCK GLEN CA NE ARKONA17 4333 47704 40P/4 LIMESTONE",,43.085317,-81.819431,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,W,Whole plant,Canada,,Owen Sound,,44.575374,-80.941749,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,W,Whole plant,Canada,,Owen Sound,,44.575374,-80.941749,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Pelee Island, 17 3636 46291 40G/15,OAK/ASH SAVANNAH,CLAY",,41.803952,-82.641892,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Pelee Island, 17 3636 46291 40G/15,OAK/ASH SAVANNAH,CLAY",,41.803952,-82.641892,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"MASSASAUGA PT, 18 3144 48902 31C/3",,44.14140827,-77.32046121,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"MASSASAUGA PT, 18 3144 48902 31C/3",,44.14140827,-77.32046121,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"2.5KM SE OF GLENORA, 18 3371 48763 31C/3",,44.02176218,-77.03255633,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Point Anne, 18 3161 49920 31C/3",,45.05754732,-77.33564407,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, ROCK GLEN CA NE ARKONA17 4333 47704 40P/4 LIMESTONE",,43.085317,-81.819431,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,W,Whole plant,Canada,,Owen Sound,,44.575374,-80.941749,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Pelee Island, 17 3636 46291 40G/15,OAK/ASH SAVANNAH,CLAY",,41.803952,-82.641892,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,W,Whole plant,Canada,,Owen Sound,,44.575374,-80.941749,
Amelanchier bartramiana,Amelanchier,Amelanchier bartramiana,NA,NA,Saskatoon,NA,Y,Y,Y,"edible wild 'Saskatoon' or 'serviceberry', Juneberry, many other names berries/fruit",Y,Food,Cultural,NA,Fruits,Ornamental,,NA,1,1,NA,W,Whole plant,Canada,,Pancake Bay,,46.969644,-84.687686,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,,Canada,,,,,,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,,,,,,,,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,W,Whole plant,Canada,,Paris,,43.193467,-80.384841,
Juglans nigra,Juglans,Juglans nigra,NA,NA,Walnut,NA,Y,Y,Y,black walnut; nut,Y,Food,Materials,NA,Nuts,Materials,Ornamental,NA,1A,1,Progenitor,W,Whole plant,Canada,,Paris,,43.193467,-80.384841,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Quercus macrocarpa,Quercus,Quercus macrocarpa,NA,NA,Oak,NA,Y,N,Y,"acorns, seed meal",Y,Forest Resources,Cultural,NA,Forest Resources,Ornamentals,,NA,NA,NA,NA,W,Whole plant,Canada,,Pelee Island,,41.758235,-82.684143,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"MASSASAUGA PT, 18 3144 48902 31C/3",,44.14140827,-77.32046121,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,U,,,,,Likely 1986-1167,,,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"NIAGARA FALLS, 1.5KM S QUEENSTON BRIDGE,17 6588 47780 30M/3",,43.140012,-79.047374,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Whole plant,Canada,,Pelee Island,,41.758235,-82.684143,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,U,Seed or spore,Canada,,"PORT FRANKS, LARGE TREE, ON FRONT LAWN. 40P4 4276 47867",,43.22961891,-81.89157745,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Whole plant,Canada,,Pelee Island,,41.758235,-82.684143,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,U,Seed or spore,Canada,,"PORT FRANKS, LARGE TREE, ON FRONT LAWN. 40P4 4276 47867",,43.22961891,-81.89157745,
Quercus muehlenbergii,Quercus,Quercus muehlenbergii,NA,NA,Oak,NA,Y,N,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,Seed or spore,Canada,,"Bosanquet Township, PORT FRANKS 17 4274 47868 40P/4 DRY SANDY YARD",,43.232438,-81.894056,
Fraxinus quadrangulata,Fraxinus,Fraxinus quadrangulata,NA,NA,Ash,NA,Y,N,Y,ash; leaves and seeds,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,,Canada,,"Pelee Island, Fish Point","Ambrose, John, CAN",41.758235,-82.684143,
Fraxinus quadrangulata,Fraxinus,Fraxinus quadrangulata,NA,NA,Ash,NA,Y,N,Y,ash; leaves and seeds,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,,Canada,,"Pelee Island, Fish Point","Ambrose, John, CAN",41.758235,-82.684143,
Fraxinus quadrangulata,Fraxinus,Fraxinus quadrangulata,NA,NA,Ash,NA,Y,N,Y,ash; leaves and seeds,Y,Forest Resources,,NA,Forest Resources,,,NA,NA,NA,NA,W,,Canada,,"Pelee Island, Fish Point","Ambrose, John, CAN",41.758235,-82.684143,
