SPECIES,PROVINCE,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_province,endemic_CWRs_in_province,total_WUS_in_province,endemic_WUS_in_province,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res,scientificName
Prunus pensylvanica,New Brunswick,46.68333,-64.86667,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,70,1,144,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,New Brunswick,45.96347,-66.61191,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,70,1,144,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,New Brunswick,45.83333,-66.83334,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,70,1,144,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Newfoundland and Labrador,49.13334,-54.8,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,39,0,113,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Newfoundland and Labrador,49.11666,-54.8,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,39,0,113,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Newfoundland and Labrador,48.91667,-55.63334,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,39,0,113,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Newfoundland and Labrador,49.13334,-54.76667,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,39,0,113,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Newfoundland and Labrador,49.13334,-54.78333,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,39,0,113,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Newfoundland and Labrador,49.11666,-54.76667,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,39,0,113,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Newfoundland and Labrador,49.13334,-54.82,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,39,0,113,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Newfoundland and Labrador,49.15,-54.76667,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,39,0,113,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Northwest Territories,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,34,0,84,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.6,-63.9,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.074551,-64.440822,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Nova Scotia,45.080754,-64.518494,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,83,3,164,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,43.432235,-80.097263,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,43.432235,-80.097263,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,43.432235,-80.097263,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,43.432235,-80.097263,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,43.62346188,-80.69860354,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,44.941487,-79.513611,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,43.432235,-80.097263,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,43.432235,-80.097263,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,43.432235,-80.097263,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,43.432235,-80.097263,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Ontario,43.432235,-80.097263,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Prince Edward Island,46.46667,-63.43333,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,45,0,111,0,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Quebec,45.282614,-72.975868,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,115,2,241,9,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Quebec,45.282614,-72.975868,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,115,2,241,9,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Quebec,45.282614,-72.975868,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,115,2,241,9,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Quebec,45.282614,-72.975868,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,115,2,241,9,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Quebec,45.282614,-72.975868,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,115,2,241,9,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Quebec,45.5,-75.75,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,115,2,241,9,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Quebec,45.282614,-72.975868,1,BG,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,115,2,241,9,106,63,43,Prunus pensylvanica L.fil.
Prunus pensylvanica,Saskatchewan,50.53334,-103.64844,PGRC,G,,Y,G5,N5,,127,69,58,"Apricot, Cherry, Peach, Plum",NA,Y,Y,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,62,1,130,3,106,63,43,Prunus pensylvanica L.fil.
Prunus pumila,Manitoba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apricot, Cherry, Peach, Plum",NA,Y,N,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,74,1,132,1,24,22,2,Prunus pumila L.
Prunus pumila,New Brunswick,45.96667,-66.81667,PGRC,G,Y,N,G5,N5,,44,26,18,"Apricot, Cherry, Peach, Plum",NA,Y,N,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,70,1,144,0,24,22,2,Prunus pumila L.
Prunus pumila,Ontario,43.628513,-80.823242,2,BG,Y,Y,T5,N4,,44,26,18,"Apricot, Cherry, Peach, Plum",NA,Y,N,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,24,22,2,Prunus pumila L.
Prunus pumila,Ontario,44.941335,-79.51418,1,BG,Y,Y,T4,N4,,44,26,18,"Apricot, Cherry, Peach, Plum",NA,Y,N,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,24,22,2,Prunus pumila L.
Prunus pumila,Ontario,45.4837,-76.58,2,BG,Y,Y,T4,N4,,44,26,18,"Apricot, Cherry, Peach, Plum",NA,Y,N,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,24,22,2,Prunus pumila L.
Prunus pumila,Ontario,44.941335,-79.51418,1,BG,Y,Y,T4,N4,,44,26,18,"Apricot, Cherry, Peach, Plum",NA,Y,N,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,24,22,2,Prunus pumila L.
Prunus pumila,Ontario,44.941335,-79.51418,1,BG,Y,Y,T4,N4,,44,26,18,"Apricot, Cherry, Peach, Plum",NA,Y,N,Y,Food,Ornamentals,Food,Fruits,Ornamentals,Materials,Nuts,1,Progenitor,1A,142,14,269,29,24,22,2,Prunus pumila L.
