PRIMARY_ASSOCIATED_CROP_COMMON_NAME,TAXON,GENUS,PGRC,SPECIES,RANK,INFRASPECIFIC,FINEST_TAXON_RESOLUTION,CWR,WUS,WUS_NOTES,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,GRAFTSTOCK,ABIOTIC_TRAIT_2,ABIOTIC_TRAIT_3,BIOTIC_TRAIT_1,BIOTIC_TRAIT_2,FERTILITY_TRAIT,AGRONOMIC_TRAIT_1,AGRONOMIC_TRAIT_2,AGRONOMIC_TRAIT_3,PHENOLOGICAL_TRAIT,SOURCE_OF_TAXON,GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE,WUS_SOURCE
Hawthorn,Crataegus douglasii,Crataegus,Y,Crataegus douglasii,NA,NA,Y,N,Y,berries edible,Y,Food,,NA,Fruits,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Hawthorn,Crataegus macracantha,Crataegus,Y,Crataegus macracantha,NA,NA,Y,N,Y,berries edible,Y,Food,,NA,Fruits,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Heal-All,Prunella vulgaris,Prunella,Y,Prunella vulgaris,NA,NA,N,N,Y,flowers and leaves as tea,Y,Medicinals,,NA,Medicinals,,,NA,2,NA,2,,,,,,,,,,,GRIN-Global 2021,,Kuhnlein and Turner 2020
Heal-All,Prunella vulgaris subsp. lanceolata,Prunella,Y,Prunella vulgaris,subsp.,lanceolata,Y,N,Y,flowers and leaves as tea,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,GRIN-Global 2021,,Kuhnlein and Turner 2020
Heal-All,Prunella vulgaris subsp. vulgaris,Prunella,Y,Prunella vulgaris,subsp.,vulgaris,Y,N,Y,flowers and leaves as tea,N,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,GRIN-Global 2021,,Kuhnlein and Turner 2020
Hemlock,Tsuga canadensis,Tsuga,Y,Tsuga canadensis,NA,NA,Y,Y,Y,"leaves, tea, inner bark",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Hemlock,Tsuga heterophylla,Tsuga,Y,Tsuga heterophylla,NA,NA,Y,Y,Y,inner bark,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Hemlock,Tsuga mertensiana,Tsuga,Y,Tsuga mertensiana,NA,NA,Y,Y,Y,inner bark,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Hemlock-parsley,Conioselinum gmelinii,Conioselinum,Y,Conioselinum gmelinii,NA,NA,Y,N,Y,wild carrot,Y,Food,,NA,Vegetables,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Heuchera,Heuchera chlorantha,Heuchera,Y,Heuchera chlorantha,NA,NA,Y,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum acerifolium,Viburnum,Y,Viburnum acerifolium,NA,NA,Y,Y,Y,fruit,Y,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum cassinoides,Viburnum,Y,Viburnum cassinoides,NA,NA,Y,Y,Y,fruit,Y,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum dentatum,Viburnum,Y,Viburnum dentatum,NA,NA,Y,Y,Y,fruit,Y,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum edule,Viburnum,Y,Viburnum edule,NA,NA,Y,Y,Y,fruit,Y,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum lantana,Viburnum,Y,Viburnum lantana,NA,NA,Y,Y,Y,fruit,N,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum lantanoides,Viburnum,Y,Viburnum lantanoides,NA,NA,Y,Y,Y,fruit,Y,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum lentago,Viburnum,Y,Viburnum lentago,NA,NA,Y,Y,Y,"Nannyberry, fruit",Y,Ornamentals,Food,NA,Ornamentals,Fruits,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum opulus,Viburnum,Y,Viburnum opulus,NA,NA,N,Y,Y,fruit,Y,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum opulus var. americanum,Viburnum,Y,Viburnum opulus,var.,americanum,Y,Y,Y,fruit,Y,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum opulus var. opulus,Viburnum,Y,Viburnum opulus,var.,opulus,Y,Y,Y,fruit,N,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Highbush cranberry,Viburnum rafinesqueanum,Viburnum,Y,Viburnum rafinesqueanum,NA,NA,Y,Y,Y,fruit,Y,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Hog-peanut,Amphicarpaea bracteata,Amphicarpaea,Y,Amphicarpaea bracteata,NA,NA,N,N,Y,Hog-peanut; seeds,Y,Food,,NA,Pulses,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Hog-peanut,Amphicarpaea bracteata var. bracteata,Amphicarpaea,Y,Amphicarpaea bracteata,var.,bracteata,Y,N,Y,Hog-peanut; seeds,Y,Food,,NA,Pulses,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Hog-peanut,Amphicarpaea bracteata var. comosa,Amphicarpaea,Y,Amphicarpaea bracteata,var.,comosa,Y,N,Y,Hog-peanut; seeds,Y,Food,,NA,Pulses,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Honeysuckle,Lonicera ciliosa,Lonicera,Y,Lonicera ciliosa,NA,NA,Y,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Honeysuckle,Lonicera involucrata,Lonicera,Y,Lonicera involucrata,NA,NA,N,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Honeysuckle,Lonicera involucrata var. involucrata,Lonicera,Y,Lonicera involucrata,var.,involucrata,Y,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Honeysuckle,Lonicera utahensis,Lonicera,Y,Lonicera utahensis,NA,NA,Y,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Hops,Humulus lupulus,Humulus,Y,Humulus lupulus,NA,NA,N,Y,Y,"hops; greens edible, flowers in beer brewing",Y,Food,,NA,Herbs and Spices,,,NA,1,Primary,1A,,,,,,,,,,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020
Hops,Humulus lupulus var. lupuloides,Humulus,Y,Humulus lupulus,var.,lupuloides,Y,Y,Y,"hops; greens edible, flowers in beer brewing",Y,Food,,NA,Herbs and Spices,,,NA,1,Primary,1A,,,,Disease Resistance (B),,,Crop Quality (AG),,,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020
Horseradish,Rorippa aquatica,Rorippa,Y,Rorippa aquatica,NA,NA,Y,N,Y,horseradish; condiment,Y,,Food,NA,Herbs and Spices,,,NA,2,NA,NA,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Huckleberry,Gaylussacia baccata,Gaylussacia,Y,Gaylussacia baccata,NA,NA,Y,N,Y,huckleberry; fruit,Y,Food,,NA,Fruits,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Huckleberry,Gaylussacia bigeloviana,Gaylussacia,Y,Gaylussacia bigeloviana,NA,NA,Y,N,Y,huckleberry; fruit,Y,Food,,NA,Fruits,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Hyssop,Agastache foeniculum,Agastache,Y,Agastache foeniculum,NA,NA,Y,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Hyssop,Agastache nepetoides,Agastache,Y,Agastache nepetoides,NA,NA,Y,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Hyssop,Agastache urticifolia,Agastache,Y,Agastache urticifolia,NA,NA,Y,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Juniper,Juniperus communis,Juniperus,Y,Juniperus communis,NA,NA,N,N,Y,"tea, leaves and shoots edible",Y,Medicinals,Food,NA,Medicinals,Vegetables,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Juniper,Juniperus communis var. charlottensis,Juniperus,Y,Juniperus communis,var.,charlottensis,Y,N,Y,,Y,Medicinals,Food,NA,Medicinals,Vegetables,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Juniper,Juniperus communis var. depressa,Juniperus,Y,Juniperus communis,var.,depressa,Y,N,Y,,Y,Medicinals,Food,NA,Medicinals,Vegetables,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Juniper,Juniperus communis var. megistocarpa,Juniperus,Y,Juniperus communis,var.,megistocarpa,Y,N,Y,,Y,Medicinals,Food,NA,Medicinals,Vegetables,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Juniper,Juniperus communis var. saxatilis,Juniperus,Y,Juniperus communis,var.,saxatilis,Y,N,Y,,Y,Medicinals,Food,NA,Medicinals,Vegetables,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Juniper,Juniperus horizontalis,Juniperus,Y,Juniperus horizontalis,NA,NA,Y,N,Y,"tea, leaves and shoots edible",Y,Medicinals,Food,NA,Medicinals,Vegetables,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Juniper,Juniperus scopulorum,Juniperus,Y,Juniperus scopulorum,NA,NA,Y,N,Y,"tea, leaves and shoots edible",Y,Medicinals,Food,NA,Medicinals,Vegetables,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Labrador-tea,Rhododendron columbianum,Rhododendron,Y,Rhododendron columbianum,NA,NA,Y,N,Y,tea,Y,,Medicinals,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Labrador-tea,Rhododendron groenlandicum,Rhododendron,Y,Rhododendron groenlandicum,NA,NA,Y,N,Y,tea,Y,,Medicinals,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Larch,Larix laricina,Larix,Y,Larix laricina,NA,NA,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Larch,Larix lyallii,Larix,Y,Larix lyallii,NA,NA,Y,Y,N,,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Larch,Larix occidentalis,Larix,Y,Larix occidentalis,NA,NA,Y,Y,Y,"western larch; gum, inner bark, sap",Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Lathyrus,Lathyrus japonicus,Lathyrus,Y,Lathyrus japonicus,NA,NA,Y,Y,Y,beach pea; seeds,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Lathyrus,Lathyrus lanszwertii,Lathyrus,Y,Lathyrus lanszwertii,NA,NA,N,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Lathyrus,Lathyrus lanszwertii var. bijugatus,Lathyrus,Y,Lathyrus lanszwertii,var.,bijugatus,Y,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Lathyrus,Lathyrus littoralis,Lathyrus,Y,Lathyrus littoralis,NA,NA,Y,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Lathyrus,Lathyrus nevadensis,Lathyrus,Y,Lathyrus nevadensis,NA,NA,N,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Lathyrus,Lathyrus nevadensis var. nevadensis,Lathyrus,Y,Lathyrus nevadensis,var.,nevadensis,Y,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Lathyrus,Lathyrus palustris,Lathyrus,Y,Lathyrus palustris,NA,NA,Y,Y,Y,marsh vetchling; seeds,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Lathyrus,Lathyrus venosus,Lathyrus,Y,Lathyrus venosus,NA,NA,N,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Lathyrus,Lathyrus venosus var. intonsus,Lathyrus,Y,Lathyrus venosus,var.,intonsus,Y,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Lesquerella,Physaria arctica,Physaria,Y,Physaria arctica,NA,NA,Y,N,N,,Y,Food,,NA,Oils,,,NA,NA,NA,NA,,,,,,,,,,,Davidson 1995,,
Lesquerella,Physaria douglasii,Physaria,Y,Physaria douglasii,NA,NA,N,N,N,,Y,Food,,NA,Oils,,,NA,NA,NA,NA,,,,,,,,,,,Davidson 1995,,
Lesquerella,Physaria douglasii subsp. douglasii,Physaria,Y,Physaria douglasii,subsp.,douglasii,Y,N,N,,Y,Food,,NA,Oils,,,NA,NA,NA,NA,,,,,,,,,,,Davidson 1995,,
Lesquerella,Physaria spatulata,Physaria,Y,Physaria spatulata,NA,NA,Y,N,N,,Y,Food,,NA,Oils,,,NA,NA,NA,NA,,,,,,,,,,,Davidson 1995,,
Lettuce,Lactuca tatarica,Lactuca,Y,Lactuca tatarica,NA,NA,N,Y,Y,wilde lettuce; greens,Y,Food,,NA,Vegetables,,,NA,1,Tertiary,1C,,,,,,,,,,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020
Lettuce,Lactuca tatarica subsp. pulchella,Lactuca,Y,Lactuca tatarica,subsp.,pulchella,Y,Y,Y,wilde lettuce; greens,Y,Food,,NA,Vegetables,,,NA,1,Tertiary,1C,,,,,,,,,,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020
Lily,Lilium columbianum,Lilium,Y,Lilium columbianum,NA,NA,Y,N,Y,,Y,Food,,NA,Vegetables,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Linden,Tilia americana,Tilia,Y,Tilia americana,NA,NA,Y,Y,Y,"leaves, inner bark, buds, twigs",Y,Forest Resources,Ornamentals,NA,Forest Resources,Ornamentals,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Lupin,Lupinus arbustus,Lupinus,Y,Lupinus arbustus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2021,,
Lupin,Lupinus arcticus,Lupinus,Y,Lupinus arcticus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2022,,
Lupin,Lupinus argenteus,Lupinus,Y,Lupinus argenteus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2023,,
Lupin,Lupinus bicolor,Lupinus,Y,Lupinus bicolor,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2024,,
Lupin,Lupinus depressus,Lupinus,Y,Lupinus depressus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2025,,
Lupin,Lupinus kuschei,Lupinus,Y,Lupinus kuschei,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2026,,
Lupin,Lupinus latifolius,Lupinus,Y,Lupinus latifolius,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2027,,
Lupin,Lupinus lepidus,Lupinus,Y,Lupinus lepidus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2028,,
Lupin,Lupinus leucophyllus,Lupinus,Y,Lupinus leucophyllus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2029,,
Lupin,Lupinus littoralis,Lupinus,Y,Lupinus littoralis,NA,NA,Y,Y,Y,,Y,Food,,NA,Pulses,,,NA,1,Assume distant,1C,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Lupin,Lupinus microcarpus,Lupinus,Y,Lupinus microcarpus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2030,,
Lupin,Lupinus nootkatensis,Lupinus,Y,Lupinus nootkatensis,NA,NA,N,Y,Y,,Y,Food,,NA,Pulses,,,NA,1,Assume distant,1C,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Lupin,Lupinus nootkatensis var. nootkatensis,Lupinus,Y,Lupinus nootkatensis,var.,nootkatensis,Y,Y,Y,,Y,Food,,NA,Pulses,,,NA,1,Assume distant,1C,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Lupin,Lupinus oreganus,Lupinus,Y,Lupinus oreganus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2031,,
Lupin,Lupinus perennis,Lupinus,Y,Lupinus perennis,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2032,,
Lupin,Lupinus polyphyllus,Lupinus,Y,Lupinus polyphyllus,NA,NA,N,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Progenitor,1A,,,,,,Gene Transfer (F),Ornamental Features (AG),Crop Quality (AG),High Yield (AG),,GRIN-Global 2021,GRIN-Global 2021,Khoury et al. 2020
Lupin,Lupinus polyphyllus var. burkei,Lupinus,Y,Lupinus polyphyllus,var.,burkei,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Progenitor,1A,,,,,,Gene Transfer (F),Ornamental Features (AG),Crop Quality (AG),High Yield (AG),,GRIN-Global 2021,GRIN-Global 2021,Khoury et al. 2020
Lupin,Lupinus polyphyllus var. polyphyllus,Lupinus,Y,Lupinus polyphyllus,var.,polyphyllus,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Progenitor,1A,,,,,,Gene Transfer (F),Ornamental Features (AG),Crop Quality (AG),High Yield (AG),,GRIN-Global 2021,GRIN-Global 2021,Khoury et al. 2020
Lupin,Lupinus pusillus,Lupinus,Y,Lupinus pusillus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2033,,
Lupin,Lupinus rivularis,Lupinus,Y,Lupinus rivularis,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2034,,
Lupin,Lupinus sericeus,Lupinus,Y,Lupinus sericeus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2035,,
Lupin,Lupinus sulphureus,Lupinus,Y,Lupinus sulphureus,NA,NA,Y,Y,Y,used directly as an ornamental,Y,Food,Ornamentals,NA,Pulses,Ornamentals,,NA,1,Assume distant,1C,,,,,,,,,,,CANADENSYS 2036,,
Magnolia,Magnolia acuminata,Magnolia,Y,Magnolia acuminata,NA,NA,Y,Y,N,,Y,Ornamentals,,NA,Ornamentals,,,NA,2,NA,2,Graftstock,,,,,,Ornamental Features (AG),,,,GRIN-Global 2021,GRIN-Global 2021,
Maianthemum,Maianthemum dilatatum,Maianthemum,Y,Maianthemum dilatatum,NA,NA,Y,N,Y,,Y,Food,Medicinals,NA,Vegetables,Medicinals,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Maianthemum,Maianthemum racemosum,Maianthemum,Y,Maianthemum racemosum,NA,NA,Y,N,Y,,Y,Food,Medicinals,NA,Vegetables,Medicinals,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Maianthemum,Maianthemum stellatum,Maianthemum,Y,Maianthemum stellatum,NA,NA,Y,N,Y,,Y,Food,Medicinals,NA,Vegetables,Medicinals,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Marsh marigold,Caltha leptosepala,Caltha,Y,Caltha leptosepala,NA,NA,Y,N,Y,,Y,Food,,NA,Vegetables,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Mayapple,Podophyllum peltatum,Podophyllum,Y,Podophyllum peltatum,NA,NA,Y,N,Y,Mayapple; fruit,Y,Food,,NA,Fruits,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Meadowsweet,Spiraea douglasii,Spiraea,Y,Spiraea douglasii,NA,NA,N,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Meadowsweet,Spiraea douglasii var. douglasii,Spiraea,Y,Spiraea douglasii,var.,douglasii,Y,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Meadowsweet,Spiraea douglasii var. menziesii,Spiraea,Y,Spiraea douglasii,var.,menziesii,Y,N,Y,,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,,,,,,,,,,,Kuhnlein and Turner 2020,,Kuhnlein and Turner 2020
Milk-vetch,Astragalus agrestis,Astragalus,Y,Astragalus agrestis,NA,NA,Y,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Milk-vetch,Astragalus alpinus,Astragalus,Y,Astragalus alpinus,NA,NA,N,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Milk-vetch,Astragalus alpinus var. alpinus,Astragalus,Y,Astragalus alpinus,var.,alpinus,Y,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Milk-vetch,Astragalus alpinus var. brunetianus,Astragalus,Y,Astragalus alpinus,var.,brunetianus,Y,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Milk-vetch,Astragalus americanus,Astragalus,Y,Astragalus americanus,NA,NA,Y,Y,Y,roots,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,Kuhnlein and Turner 2020
Milk-vetch,Astragalus beckwithii,Astragalus,Y,Astragalus beckwithii,NA,NA,N,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Milk-vetch,Astragalus beckwithii var. weiserensis,Astragalus,Y,Astragalus beckwithii,var.,weiserensis,Y,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Milk-vetch,Astragalus bisulcatus,Astragalus,Y,Astragalus bisulcatus,NA,NA,N,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Milk-vetch,Astragalus bisulcatus var. bisulcatus,Astragalus,Y,Astragalus bisulcatus,var.,bisulcatus,Y,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
Milk-vetch,Astragalus bodinii,Astragalus,Y,Astragalus bodinii,NA,NA,Y,Y,N,,Y,Food,,NA,Forage and Feed,,,NA,2,NA,2,,,,,,,,,,,Davidson 1995,,
